Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
317271,AYM,seaplane_base,"Yas Island Seaplane Base",24.467,54.6103,0,AS,"United Arab Emirates",AE,"Abu Dhabi Emirate",AE-AZ,AZ,"Abu Dhabi",0,,AYM,,,,,0,2016-03-12T21:21:25+00:00
321914,US-0358,seaplane_base,"Rat Landing Seaplane Base",36.389984,-76.911121,14,NA,"United States",US,"North Carolina",US-NC,NC,Ahoskie,0,NC18,,NC18,,,,0,2017-01-21T06:51:08+00:00
301447,US-0191,seaplane_base,"Paradise Landing Seaplane Base",28.653888888900003,-81.3769444444,59,NA,"United States",US,Florida,US-FL,FL,"Altamonte Springs",0,,,0FA9,,,,0,2012-05-13T15:50:34+00:00
322162,FR-0357,seaplane_base,"Base Hydro-ULM d'Amance",48.3508333333,4.505,430,EU,France,FR,"Grand Est",FR-GES,GES,Amance,0,,,LF1056,,,,0,2017-02-15T00:57:16+00:00
309041,AFK,seaplane_base,"Kondavattavana Tank Seaplane Base",7.284,81.644,95,AS,"Sri Lanka",LK,"Eastern Province",LK-5,5,Ampara,0,,AFK,,,,,0,2013-07-15T05:36:15+00:00
338957,ND08,seaplane_base,"Gator Seaplane Base",47.767136,-100.310061,1588,NA,"United States",US,"North Dakota",US-ND,ND,Anamoose,0,ND08,,ND08,,,,0,2021-01-09T13:46:24+00:00
334209,ME84,seaplane_base,"Perrys Landing Seaplane Base",44.758139,-70.850703,1450,NA,"United States",US,Maine,US-ME,ME,Andover,0,ME84,,ME84,,,,0,2020-05-25T11:56:21+00:00
45410,04IN,seaplane_base,"Lake Gage Seaplane Base",41.701389,-85.113056,954,NA,"United States",US,Indiana,US-IN,IN,Angola,0,04IN,,04IN,,,,0,2009-12-06T18:30:27+00:00
333400,US-1191,seaplane_base,"Iverson Seaplane Base",45.267346,-94.062087,998,NA,"United States",US,Minnesota,US-MN,MN,Annandale,0,58MN,,58MN,,,,0,2020-02-21T23:19:35+00:00
314211,CRV8,seaplane_base,"Arviat Water Aerodrome",61.1472,-94.1158,20,NA,Canada,CA,Nunavut,CA-NU,NU,Arviat,0,CRV8,,CRV8,,https://en.wikipedia.org/wiki/Arviat_Water_Aerodrome,,0,2015-04-02T01:21:44+00:00
342286,US-3338,seaplane_base,"Avalon Port Seaplane Base",33.34526,-118.324329,,NA,"United States",US,California,US-CA,CA,Avalon,0,,,,,,,0,2021-04-14T17:57:26+00:00
308917,YBJ,seaplane_base,"Baie-Johan-Beetz Water Aerodrome",50.283745,-62.81004,,NA,Canada,CA,Quebec,CA-QC,QC,Baie-Johan-Beetz,0,,YBJ,SG6,,,,0,2020-12-23T09:36:16+00:00
45444,ME07,seaplane_base,"Acadian Seaplane Base",44.39805,-68.219583,0,NA,"United States",US,Maine,US-ME,ME,"Bar Harbor",0,ME07,,ME07,,,,0,2009-12-06T18:30:29+00:00
321919,00NK,seaplane_base,"Cliche Cove Seaplane Base",44.8118612,-73.3698057,96,NA,"United States",US,"New York",US-NY,NY,Beekmantown,0,00NK,,00NK,,,,0,2017-01-21T11:03:11+00:00
338925,US-2547,seaplane_base,"Lake Samish Seaplane Base",48.673152,-122.401214,278,NA,"United States",US,Washington,US-WA,WA,Bellingham,0,93WA,,93WA,,,,0,2021-01-14T12:46:36+00:00
316627,CHP2,seaplane_base,"Heurisko Pond Water Aerodrome",43.7722,-80.3739,1420,NA,Canada,CA,Ontario,CA-ON,ON,Belwood,0,CHP2,,CHP2,,https://en.wikipedia.org/wiki/Belwood_(Heurisko_Pond)_Water_Aerodrome,,0,2016-01-03T14:27:38+00:00
338220,MX-1461,seaplane_base,"Trans Caribe Nichupte Seaplane Base",21.093889,-86.794444,0,NA,Mexico,MX,"Quintana Roo",MX-ROO,ROO,"Benito Juarez",0,,,HTN,,,,0,2020-12-28T23:36:04+00:00
312172,BJT,seaplane_base,"Bentota River Waterdrome",6.431,79.996,,AS,"Sri Lanka",LK,"Western Province",LK-1,1,Bentota,1,,BJT,,,https://en.wikipedia.org/wiki/Bentota_River_Airport,,0,2014-06-10T01:53:12+00:00
348873,JP-2545,seaplane_base,"Setouchi Seaplanes Beppu Seaplane Base",33.29861,131.50398,,AS,Japan,JP,"Ōita Prefecture",JP-44,44,Beppu,0,,,,,,,0,2021-10-18T13:44:39+00:00
322797,NO-0068,seaplane_base,"Bergen Seaplane Base, Sandviken",60.408154,5.319931,,EU,Norway,NO,Vestland,NO-46,46,Bergen,0,,,,,"https://en.wikipedia.org/wiki/Bergen_Airport,_Sandviken",,0,2017-06-13T04:11:14+00:00
45251,86AK,seaplane_base,"Hoppe'S Seaplane Base",61.551431,-149.94575,180,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,86AK,,86AK,,,,0,2009-12-06T18:30:01+00:00
45252,AA02,seaplane_base,"Horseshoe Lake Seaplane Base",61.571481,-149.924111,140,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,AA02,,AA02,,,,0,2014-11-06T10:47:19+00:00
45255,91AK,seaplane_base,"Kucera Seaplane Base",61.576389,-149.943333,175,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,91AK,,91AK,,,,0,2009-12-06T18:30:02+00:00
45256,85AK,seaplane_base,"Marion Seaplane Base",61.509167,-149.908611,150,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,85AK,,85AK,,,,0,2009-12-06T18:30:02+00:00
45271,AA01,seaplane_base,"West Beaver Seaplane Base",61.584961,-149.846531,215,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,AA01,,AA01,,,,0,2014-11-06T10:43:42+00:00
324423,US-0484,seaplane_base,"Haggards Landing Seaplane Base",61.528024,-150.014681,150,NA,"United States",US,Alaska,US-AK,AK,"Big Lake",0,AK48,,AK48,,,,0,2017-07-14T12:05:54+00:00
317272,XBB,seaplane_base,"Blubber Bay Seaplane Base",49.793958,-124.621064,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Blubber Bay",0,,XBB,,,,,0,2016-03-12T22:16:46+00:00
343546,MV-0009,seaplane_base,"Kandima Island Resort Seaplane Base",2.7391,73.01475,,AS,Maldives,MV,Dhaalu,MV-17,17,"Boduthakurufaanu Magu",0,,,,,,,0,2021-04-28T17:52:54+00:00
321923,8NK8,seaplane_base,"Mister Dog Seaplane Base",43.565,-73.6086112,360,NA,"United States",US,"New York",US-NY,NY,"Bolton Landing",0,8NK8,,8NK8,,,,0,2017-01-21T12:55:26+00:00
321938,US-0370,seaplane_base,"Cape Air Seaplanes on Boston Harbor Seaplane Base",42.352502,-71.025832,0,NA,"United States",US,Massachusetts,US-MA,MA,Boston,0,MA87,BNH,MA87,,,,0,2018-06-02T21:37:21+00:00
324429,US-0568,seaplane_base,"Tailwind Boston Seaplane Base",42.351583,-71.024971,0,NA,"United States",US,Massachusetts,US-MA,MA,Boston,0,MA17,,MA17,,,,0,2017-07-14T15:44:12+00:00
323245,CA-0683,seaplane_base,"Brechin / Ronan Waterdrome",44.569697,-79.2237,,NA,Canada,CA,Ontario,CA-ON,ON,Brechin,0,,,,,,,0,2017-05-15T20:47:06+00:00
315834,YGN,seaplane_base,"Greenway Sound Seaplane Base",50.839,-126.775,,NA,Canada,CA,"British Columbia",CA-BC,BC,"Broughton Island",0,CYGN,YGN,CYGN,,,,0,2016-05-24T00:29:08+00:00
331484,19MN,seaplane_base,"Greseth Seaplane Base",45.174765,-93.765091,970,NA,"United States",US,Minnesota,US-MN,MN,Buffalo,0,19MN,,19MN,,,,0,2019-06-21T23:27:39+00:00
308918,YBH,seaplane_base,"Bull Harbour Water Aerodrome",50.9179,-127.9372,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Bull Harbour",0,,YBH,AH6,,,,0,2013-06-27T15:33:12+00:00
320851,CHH2,seaplane_base,"Hamilton Harbour Seaplane Base",43.2988,-79.8498,244,NA,Canada,CA,Ontario,CA-ON,ON,Burlington,0,CHH2,,CHH2,,,PS5,0,2016-12-08T17:18:06+00:00
320722,CLD3,seaplane_base,"Burns Lake (LD Air) Water Aerodrome",54.21,-125.756901,2300,NA,Canada,CA,"British Columbia",CA-BC,BC,"Burns Lake",0,CLD3,,CLD3,,https://en.wikipedia.org/wiki/Burns_Lake_(LD_Air)_Water_Aerodrome,AJ6,0,2016-10-09T12:45:04+00:00
348660,PH-0426,seaplane_base,"Lakawon Resort Seaplane Base",11.03811,123.2026,,AS,Philippines,PH,"Negros Occidental Province",PH-NEC,NEC,Cadiz,0,,,,,,,0,2021-10-12T11:57:14+00:00
321913,CMB3,seaplane_base,"Cambridge (Puslinch Lake) Seaplane Base",43.4205,-80.257002,1000,NA,Canada,CA,Ontario,CA-ON,ON,Cambridge,0,CMB3,,CMB3,,https://en.wikipedia.org/wiki/Cambridge_(Puslinch_Lake)_Water_Aerodrome,,0,2017-01-21T06:23:15+00:00
316098,CA-0551,seaplane_base,"Cameron Bay Water Aerodrome",66.06,-117.89,512,NA,Canada,CA,"Northwest Territories",CA-NT,NT,"Cameron Bay",0,,,EA7,,,,0,2015-10-30T21:18:10+00:00
320861,CJF2,seaplane_base,"Carignan/Rivière L’Acadie Water Aerodrome",45.4736,-73.2948,32,NA,Canada,CA,Quebec,CA-QC,QC,Carignan,0,CJF2,,CJF2,,https://en.wikipedia.org/wiki/Carignan/Riv%C3%A8re_l%27Acadie_Water_Aerodrome,,0,2016-10-20T18:51:12+00:00
321894,CML3,seaplane_base,"Mink Lake Water Aerodrome",44.010731,-65.888588,70,NA,Canada,CA,"Nova Scotia",CA-NS,NS,Carleton,0,CML3,,CML3,,https://en.wikipedia.org/wiki/Mink_Lake_Water_Aerodrome,,0,2017-01-20T09:53:55+00:00
335330,US-1503,seaplane_base,"Cedar Lake Seaplane Base",41.373461,-87.432811,692,NA,"United States",US,Indiana,US-IN,IN,"Cedar Lake",0,,,IN7,,,,0,2020-07-30T19:06:05+00:00
320873,CSZ7,seaplane_base,"Chibougamau/Lac Caché Water Aerodrome",49.823371,-74.424285,1255,NA,Canada,CA,Quebec,CA-QC,QC,Chibougamau,0,CSZ7,,CSZ7,,https://en.wikipedia.org/wiki/Chibougamau/Lac_Cach%C3%A9_Water_Aerodrome,SZ7,0,2016-10-21T07:20:31+00:00
45453,29ME,seaplane_base,"Teconnet Seaplane Base",44.448,-69.530333,194,NA,"United States",US,Maine,US-ME,ME,China,0,29ME,,29ME,,,,0,2009-12-06T18:30:31+00:00
312506,CIV,seaplane_base,"Chomley Seaplane Base",55.217,-132.21,0,NA,"United States",US,Alaska,US-AK,AK,Chomley,0,,CIV,,,,,0,2014-07-20T15:42:12+00:00
45902,WT33,seaplane_base,"Skid Row Seaplane Base",46.422447,-117.080953,750,NA,"United States",US,Washington,US-WA,WA,Clarkston,0,WT33,,WT33,,,,0,2022-01-19T22:19:42+00:00
335861,US-1519,seaplane_base,"Clearwater Marriott Seaplane Base",27.952748,-82.828299,1,NA,"United States",US,Florida,US-FL,FL,Clearwater,0,1FD2,,1FD2,,,,0,2020-09-16T13:39:19+00:00
346974,FA13,seaplane_base,"Treasure Lagoon Seaplane Base",28.4475,-80.722361,0,NA,"United States",US,Florida,US-FL,FL,Cocoa,0,FA13,,FA13,,,,0,2021-08-11T02:29:56+00:00
45867,48VT,seaplane_base,"Cub Cove Seaplane Base",44.553547,-73.231497,95,NA,"United States",US,Vermont,US-VT,VT,Colchester,0,48VT,,48VT,,,,0,2019-07-13T18:08:31+00:00
300806,BYV,seaplane_base,"Beira Lake Seaplane Base",6.9294444444400005,79.85416666670001,17,AS,"Sri Lanka",LK,"Western Province",LK-1,1,Colombo,0,,BYV,,,,,0,2012-02-23T00:11:20+00:00
317274,DGM,seaplane_base,"Dandugama Seaplane Base",7.1079,79.8721,0,AS,"Sri Lanka",LK,"Western Province",LK-1,1,Colombo,0,,DGM,,,,,0,2016-03-13T00:16:53+00:00
317278,KEZ,seaplane_base,"Kelani-Peliyagoda Seaplane Base",6.95,79.93,,AS,"Sri Lanka",LK,"Western Province",LK-1,1,Colombo,0,,KEZ,,,https://en.wikipedia.org/wiki/Kelani_River-Peliyagoda_Waterdrome,,0,2016-03-13T08:42:04+00:00
44003,LILY,seaplane_base,"Como (Idroscalo - Water Ad) Hidroport",45.814701,9.06972,663,EU,Italy,IT,Lombardy,IT-25,25,"Como (CO)",0,LILY,,CO02,,,,0,2016-07-23T01:58:20+00:00
350190,US-5906,seaplane_base,"Winfield Landing Seaplane Base",43.384951,-85.368699,913,NA,"United States",US,Michigan,US-MI,MI,Coral,0,,,C61,,,,0,2021-12-04T11:51:23+00:00
315831,YCF,seaplane_base,"Cortes Bay Water Aerodrome",50.063,-124.930002,,NA,Canada,CA,"British Columbia",CA-BC,BC,"Cortes Bay",0,,YCF,CAM6,,,,0,2021-01-14T13:39:59+00:00
327795,MX-0679,seaplane_base,"Isla de La Pasion Seaplane Base",20.543472,-86.867778,0,NA,Mexico,MX,"Quintana Roo",MX-ROO,ROO,Cozumel,0,,,ILP,,,,0,2018-05-11T17:33:48+00:00
315836,CA-0550,seaplane_base,"Cree Lake (Crystal Lodge) Water Aerodrome",57.4616,-106.7528,1593,NA,Canada,CA,Saskatchewan,CA-SK,SK,"Crystal Lodge",0,CRE4,,CRE4,http://www.creelake.com/map-and-flight.html,https://en.wikipedia.org/wiki/Cree_Lake_(Crystal_Lodge)_Water_Aerodrome,RE4,0,2016-11-03T14:50:26+00:00
42774,IG22,seaplane_base,"Lake Maxinkuckee Seaplane Base",41.20611191,-86.40444183,733,NA,"United States",US,Indiana,US-IN,IN,Culver,0,01H,,01H,,,IG22,0,2015-06-03T23:11:53+00:00
45928,WN2,seaplane_base,"Silver Lake Seaplane Base",45.584716,-91.924324,1248,NA,"United States",US,Wisconsin,US-WI,WI,Cumberland,0,2WN2,,2WN2,,,WN2,0,2020-09-16T16:17:48+00:00
321916,US-0359,seaplane_base,"Northwoods Romeo Seaplane Base",45.538057,-92.024214,1243,NA,"United States",US,Wisconsin,US-WI,WI,Cumberland,0,4WI3,,4WI3,,,,0,2017-01-21T07:35:39+00:00
349148,US-5612,seaplane_base,"Clovelly Farms Seaplane Base",29.55333,-90.27527,,NA,"United States",US,Louisiana,US-LA,LA,"Cut Off",0,,,,,,,0,2021-10-25T16:57:58+00:00
312783,DBU,seaplane_base,"Dambulu Oya Tank Seaplane Base",7.8604,80.6304,535,AS,"Sri Lanka",LK,"Central Province",LK-2,2,Dambulla,0,,DBU,,,,"Ibbankatuwa Tank Waterdrome",0,2014-08-28T20:48:17+00:00
300321,DHB,seaplane_base,"Deer Harbor SPB",48.6166666667,-123.002777778,,NA,"United States",US,Washington,US-WA,WA,"Deer Harbor",0,,DHB,,,,,0,2012-01-01T16:52:53+00:00
347702,US-5169,seaplane_base,"Cutfoot Sioux Seaplane Base",47.516522,-94.086439,1297,NA,"United States",US,Minnesota,US-MN,MN,"Deer River",0,06MN,,06MN,,,,0,2021-09-18T13:01:13+00:00
347703,US-5170,seaplane_base,"Cutfoot Sioux Seaplane Base",47.516522,-94.086439,1297,NA,"United States",US,Minnesota,US-MN,MN,"Deer River",0,06MN,,06MN,,,,0,2021-09-18T13:01:26+00:00
308549,YRC,seaplane_base,"Refuge Cove Seaplane Base",50.1234,-124.843,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Desolation Sound",0,,YRC,,,,,0,2013-04-25T00:55:59+00:00
317279,DIW,seaplane_base,"Mawella Lagoon Seaplane Base",5.990192,80.733129,16,AS,"Sri Lanka",LK,"Southern Province",LK-3,3,Dickwella,0,,DIW,,,,,0,2016-03-13T08:58:52+00:00
321912,CDK3,seaplane_base,"Dorset/Kawagama Lake (South) Seaplane Base",45.2638,-78.7922,1165,NA,Canada,CA,Ontario,CA-ON,ON,Dorset,0,CDK3,,CDK3,,https://en.wikipedia.org/wiki/Dorset/Kawagama_Lake_(South)_Water_Aerodrome,,0,2017-01-21T05:54:03+00:00
321917,NH01,seaplane_base,"Bellamy River Seaplane Base",43.1417917,-70.8462612,0,NA,"United States",US,"New Hampshire",US-NH,NH,Dover,0,NH01,,NH01,,,,0,2017-01-21T08:28:36+00:00
300319,DCG,seaplane_base,"Dubai Creek SPB",25.2422222222,55.3313888889,,AS,"United Arab Emirates",AE,"Dubai Emirate",AE-DU,DU,Dubai,0,,DCG,,,,,0,2012-01-01T13:45:21+00:00
44655,RU-0188,seaplane_base,"Dubna Seaplane Base",56.71500015258789,37.05500030517578,,EU,Russia,RU,"Moscow Oblast",RU-MOS,MOS,Dubna,0,,,,,,"Гидроаэродром Дубна",0,2009-08-07T13:58:03+00:00
320875,CFP2,seaplane_base,"Fox Point Seaplane Base",45.273701,-79.012101,1035,NA,Canada,CA,Ontario,CA-ON,ON,Dwight,0,CFP2,,CFP2,,https://en.wikipedia.org/wiki/Dwight_(Fox_Point)_Water_Aerodrome,,0,2016-10-21T11:15:06+00:00
45469,7MA2,seaplane_base,"Craig Cove Seaplane Base",41.780556,-70.947222,53,NA,"United States",US,Massachusetts,US-MA,MA,"East Freetown",0,7MA2,,7MA2,,,,0,2009-12-06T18:30:32+00:00
320959,US-0325,seaplane_base,"Steam Boat Bay Seaplane Base",46.397432,-94.370505,1197,NA,"United States",US,Minnesota,US-MN,MN,"East Gull Lake",0,,,M16,,,,0,2016-10-29T18:35:19+00:00
353369,CLS4,seaplane_base,"Porters Lake South Seaplane Base",44.66538,-63.31477,,NA,Canada,CA,"Nova Scotia",CA-NS,NS,"East Lawrencetown",0,CLS4,,CLS4,,,,0,2022-03-08T15:52:30+00:00
317873,EDA,seaplane_base,"Edna Bay Seaplane Base",55.949653,-133.661012,0,NA,"United States",US,Alaska,US-AK,AK,"Edna Bay",0,,EDA,,,,,0,2016-05-14T19:06:44+00:00
349096,CA-0763,seaplane_base,"Egmont Waterdrome",49.75086,-123.92782,,NA,Canada,CA,"British Columbia",CA-BC,BC,Egmont,0,,,,,,,0,2021-10-22T18:01:45+00:00
337191,US-1970,seaplane_base,"St. Joseph River Seaplane Base",41.696408,-85.938136,750,NA,"United States",US,Indiana,US-IN,IN,Elkhart,0,,,0IN,,,42IN,0,2021-10-23T12:29:04+00:00
326974,US-0843,seaplane_base,"Eagles Nest 4 Seaplane Base",47.830927,-92.061058,1496,NA,"United States",US,Minnesota,US-MN,MN,Ely,0,73MN,,73MN,,,,0,2018-04-05T22:32:20+00:00
321921,US-0361,seaplane_base,"Mathieu Landing Seaplane Base",47.3940723,-92.4881528,1342,NA,"United States",US,Nevada,US-NV,NV,Eveleth,0,MN29,,MN29,,,,0,2017-01-21T12:37:43+00:00
325030,US-0668,seaplane_base,"Wildhurst Pines Seaplane Base",44.917519,-93.608201,928,NA,"United States",US,Minnesota,US-MN,MN,Excelsior,0,1MN4,,1MN4,,,,0,2017-09-28T22:22:13+00:00
321928,US-0365,seaplane_base,"Hut Haven Seaplane Base",43.337701,-76.726725,279,NA,"United States",US,"New York",US-NY,NY,"Fair Haven",0,77NY,,77NY,,,"Dodge Haven SPB, Wolcott",0,2017-08-27T09:33:59+00:00
320780,CFR3,seaplane_base,"Fall River Water Aerodrome",44.7844,-63.6417,122,NA,Canada,CA,"Nova Scotia",CA-NS,NS,"Fall River",0,CFR3,,CFR3,,https://en.wikipedia.org/wiki/Fall_River_Water_Aerodrome,,0,2016-10-13T16:07:00+00:00
348820,CA-0758,seaplane_base,"Ferme-Neuve Seaplane Base",46.69504,-75.46043,702,NA,Canada,CA,Quebec,CA-QC,QC,Ferme-Neuve,0,,,,,,,0,2021-10-15T17:08:00+00:00
320876,CFB8,seaplane_base,"Foot's Bay Seaplane Base",45.1296,-79.708601,742,NA,Canada,CA,Ontario,CA-ON,ON,"Foot's Bay",0,CFB8,,CFB8,,,,0,2016-10-21T12:34:43+00:00
335329,US-1502,seaplane_base,"Fort Pierce Seaplane Base",27.43935,-80.312139,0,NA,"United States",US,Florida,US-FL,FL,"Fort Pierce",0,,,1FL,,,,0,2020-07-30T18:54:51+00:00
328928,US-0941,seaplane_base,"Aero Estates Seaplane Base",32.0791751,-95.4324805,345,NA,"United States",US,Texas,US-TX,TX,Frankston,0,,,TX1,,,,0,2018-08-03T11:11:39+00:00
315125,SYF,seaplane_base,"Silva Bay Seaplane Base",49.15,-123.696,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Gabriola Island",0,,SYF,,,,,0,2015-08-06T20:48:33+00:00
325918,US-0793,seaplane_base,"Lake Cochrane Seaplane Base",44.709763,-96.474541,1690,NA,"United States",US,"South Dakota",US-SD,SD,Gary,0,,,SD2,,,,0,2017-12-20T22:33:49+00:00
46239,RU-0369,seaplane_base,"Gelendzhik Seaplane Base",44.57,38.038611,,EU,Russia,RU,"Krasnodar Krai",RU-KDA,KDA,Gelendzhik,0,URKN,,,,,"Гидроаэродром Геленджик,Геленджик Бухта",0,2020-05-24T06:26:57+00:00
326175,FR-0366,seaplane_base,"Base Hydro-ULM de St Tropez",43.272776,6.608889,,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,"Golfe de Saint Tropez",0,,,LF8361,,,,0,2018-01-26T13:00:38+00:00
317733,YGE,seaplane_base,"Gorge Harbour Seaplane Base",50.0994,-125.0235,0,NA,Canada,CA,"British Columbia",CA-BC,BC,"Gorge Harbour",0,,YGE,,,,,0,2016-04-27T01:37:05+00:00
333534,US-1216,seaplane_base,"Loon Lake Seaplane Base",48.075842,-90.706472,1765,NA,"United States",US,Minnesota,US-MN,MN,"Grand Marais",0,83MN,,83MN,,,,0,2020-03-04T11:28:01+00:00
328040,US-0886,seaplane_base,"Lily Lake Seaplane Base",47.219743,-93.512675,1284,NA,"United States",US,Minnesota,US-MN,MN,"Grand Rapids",0,12MN,,12MN,,,,0,2018-05-27T18:26:42+00:00
320826,CYN6,seaplane_base,"Gravenhurst/Muskoka Bay Seaplane Base",44.9438,-79.4045,742,NA,Canada,CA,Ontario,CA-ON,ON,Gravenhurst,0,CYN6,,CYN6,,,,0,2016-10-16T01:11:57+00:00
320877,CML4,seaplane_base,"Morrison Lake Seaplane Base",44.8705,-79.461,716,NA,Canada,CA,Ontario,CA-ON,ON,Gravenhurst,0,CML4,,CML4,,https://en.wikipedia.org/wiki/Gravenhurst_(Morrison_Lake)_Water_Aerodrome,,0,2016-10-21T13:05:39+00:00
333473,5ME2,seaplane_base,"Frogg Island Seaplane Base",43.870833,-70.424722,290,NA,"United States",US,Maine,US-ME,ME,Gray,0,5ME2,,5ME2,,,,0,2020-02-28T21:26:20+00:00
332752,08AL,seaplane_base,"Little Lagoon Seaplane Base",30.243717,-87.754678,8,NA,"United States",US,Alabama,US-AL,AL,"Gulf Shores",0,08AL,,08AL,,,,0,2019-11-29T13:26:59+00:00
329720,US-1005,seaplane_base,"Sunnyside Seaplane Base",46.9717111,-94.568387,1380,NA,"United States",US,Minnesota,US-MN,MN,Hackensack,0,3MN5,,3MN5,,,,0,2018-11-22T14:06:03+00:00
321366,US-0332,seaplane_base,"Sage Lake Seaplane Base",44.351181,-83.942759,906,NA,"United States",US,Michigan,US-MI,MI,Hale,0,,,M47,,,,0,2016-12-02T11:04:44+00:00
349097,CA-0764,seaplane_base,"Halfmoon Bay Seaplane Base",49.51056,-123.91295,,NA,Canada,CA,"British Columbia",CA-BC,BC,"Halfmoon Bay",0,,,,,,,0,2021-10-22T18:03:05+00:00
318151,HBT,seaplane_base,"Hambantota Seaplane Base",6.124043,81.103,0,AS,"Sri Lanka",LK,"Southern Province",LK-3,3,Hambantota,1,,HBT,,,,,0,2016-05-29T12:46:19+00:00
45408,IN02,seaplane_base,"Hamilton Lake Seaplane Base",41.552222,-84.917222,900,NA,"United States",US,Indiana,US-IN,IN,Hamilton,0,01F,,01F,,,IN02,0,2015-06-03T23:26:16+00:00
317282,NUF,seaplane_base,"Castlereagh Lake Seaplane Base",6.86,80.584,3580,AS,"Sri Lanka",LK,"Central Province",LK-2,2,Hatton,0,,NUF,,,,"Castlereigh Reservoir",0,2016-03-13T12:03:53+00:00
320831,CDL5,seaplane_base,"Doctor’s Lake East Water Aerodrome",43.8817,-66.0975,13,NA,Canada,CA,"Nova Scotia",CA-NS,NS,Hebron,0,CDL5,,CDL5,,https://en.wikipedia.org/wiki/Doctor%27s_Lake_East_Water_Aerodrome,,0,2016-10-16T09:55:58+00:00
343543,MV-0006,seaplane_base,"Dreamland Maldives Seaplane Base",5.21786,73.15481,,AS,Maldives,MV,Baa,MV-20,20,Hirundhoo,0,,,,,,"Hirundhoo, Hirundu",0,2021-04-28T17:48:11+00:00
324653,US-0603,seaplane_base,"Halifax River Seaplane Base",29.241827,-81.03233,5,NA,"United States",US,Florida,US-FL,FL,"Holly Hill",0,,,F15,,,,0,2017-08-05T14:51:27+00:00
333479,37NH,seaplane_base,"Hooksett's Seaplane Landing",43.085833,-71.466944,175,NA,"United States",US,"New Hampshire",US-NH,NH,Hooksett,0,37NH,,37NH,,,,0,2020-02-29T12:20:56+00:00
331669,US-0984,seaplane_base,"McKeen Seaplane Base",45.072894,-94.069683,1020,NA,"United States",US,Minnesota,US-MN,MN,"Howard Lake",0,6MN3,,6MN3,,,,0,2019-07-14T12:01:35+00:00
335332,US-1505,seaplane_base,"Hudson Lake Seaplane Base",41.713967,-86.546017,761,NA,"United States",US,Indiana,US-IN,IN,"Hudson Lake",0,,,IN6,,,,0,2020-07-30T22:35:02+00:00
317284,IRU,seaplane_base,"Iranamadu Seaplane Base",9.299746,80.448627,102,AS,"Sri Lanka",LK,"Northern Province",LK-4,4,Iranamadu,0,,IRU,,,,,0,2016-03-13T13:01:04+00:00
349161,MX-1794,seaplane_base,"Bahia Mujeres Seaplane Base",21.220612,-86.800697,0,NA,Mexico,MX,"Quintana Roo",MX-ROO,ROO,"Isla Mujeres",0,,,BMS,,,,0,2021-10-26T13:49:24+00:00
346572,US-4844,seaplane_base,"Hammock Seaplane Landing Area",30.533178,-81.482233,0,NA,"United States",US,Florida,US-FL,FL,Jacksonville,0,7FL3,,7FL3,,,,0,2021-07-22T16:14:12+00:00
337213,US-1980,seaplane_base,"Snow Lake Seaplane Base",41.729858,-85.032575,965,NA,"United States",US,Indiana,US-IN,IN,Jamestown,0,,,IN2,,,,0,2020-11-11T19:35:24+00:00
313546,AE-0006,seaplane_base,"Jebel Ali Seaplane Base",24.988967,55.023796,0,AS,"United Arab Emirates",AE,"Dubai Emirate",AE-DU,DU,"Jebel Ali",0,,DJH,,,,,0,2015-10-02T07:05:43+00:00
353165,CN-0315,seaplane_base,"Jinshan City Beach Seaplane Base",30.709688,121.349177,,AS,China,CN,"Shanghai Municipality",CN-31,31,"Jinshan, Shanghai",0,,,,,,,0,2022-03-01T11:38:14+00:00
322108,FR-0350,seaplane_base,"Base Hydro-ULM Juan Les Pins",43.565548,7.1024686,1,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Juan-les-Pins,0,,,LF0651,,,,0,2017-02-11T12:37:58+00:00
335152,BR-0787,seaplane_base,"Fazenda Catuaí",-11.468052,-57.609239,961,SA,Brazil,BR,"Mato Grosso",BR-MT,MT,Juara,0,SICF,,MT0083,,,,0,2020-07-16T23:02:16+00:00
346561,US-4842,seaplane_base,"Skyyharbour Seaplane Base",42.174469,-85.551035,853,NA,"United States",US,Michigan,US-MI,MI,Kalamazoo,0,,,11C,,,,0,2021-07-22T13:30:00+00:00
315621,DBK,seaplane_base,"Dutch Bay SPB",8.273,79.756,0,AS,"Sri Lanka",LK,"North Western Province",LK-6,6,"Kalpitiya Island",0,,DBK,,,,,0,2015-10-01T21:33:44+00:00
