Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated,TranslateName
123,BIKF,large_airport,"Keflavik International Airport",63.985001,-22.6056,171,EU,Iceland,IS,"Southern Peninsula",IS-2,2,Reykjavík,1,BIKF,KEF,,https://www.isavia.is/en/keflavik-airport,https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport,"Keflavik Naval Air Station,REK",1675,2021-11-08T03:58:56+00:00,凯夫拉维克机场
2217,EDDL,large_airport,"Düsseldorf Airport",51.289501,6.76678,147,EU,Germany,DE,"North Rhine-Westphalia",DE-NW,NW,Düsseldorf,1,EDDL,DUS,,http://www.dus.com/dus_en/,https://en.wikipedia.org/wiki/D%C3%BCsseldorf_Airport,,1017675,2017-06-08T15:44:10+00:00,杜塞尔多夫机场
26874,WMKK,large_airport,"Kuala Lumpur International Airport",2.745579957962,101.70999908447,69,AS,Malaysia,MY,"Wilayah Persekutuan Kuala Lumpur",MY-14,14,"Kuala Lumpur",1,WMKK,KUL,,,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA,1017575,2015-08-02T19:22:21+00:00,吉隆坡机场
1973,CYYC,large_airport,"Calgary International Airport",51.113899231,-114.019996643,3557,NA,Canada,CA,Alberta,CA-AB,AB,Calgary,1,CYYC,YYC,,http://www.calgaryairport.com/,https://en.wikipedia.org/wiki/Calgary_International_Airport,"McCall Field",51275,2014-03-18T23:08:53+00:00,CALGARY机场
4731,MMMX,large_airport,"Licenciado Benito Juarez International Airport",19.4363,-99.072098,7316,NA,Mexico,MX,"Ciudad de México",MX-DIF,DIF,"Mexico City",1,MMMX,MEX,ME1,https://www.aicm.com.mx,https://en.wikipedia.org/wiki/Mexico_City_International_Airport,AICM,1025275,2018-05-04T00:43:52+00:00,墨西哥城机场
3610,KIND,large_airport,"Indianapolis International Airport",39.7173,-86.294403,797,NA,"United States",US,Indiana,US-IN,IN,Indianapolis,1,KIND,IND,IND,http://www.indianapolisairport.com/,https://en.wikipedia.org/wiki/Indianapolis_International_Airport,,52075,2016-07-08T18:41:42+00:00,印第安纳波利斯机场
2462,EGPH,large_airport,"Edinburgh Airport",55.950145,-3.372288,135,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,Edinburgh,1,EGPH,EDI,,http://www.edinburghairport.com/,https://en.wikipedia.org/wiki/Edinburgh_Airport,,51275,2021-11-02T17:35:40+00:00,爱丁堡机场
4035,LEPA,large_airport,"Palma de Mallorca Airport",39.551701,2.73881,27,EU,Spain,ES,Baleares,ES-PM,PM,"Palma De Mallorca",1,LEPA,PMI,,https://www.aena.es/en/palma-de-mallorca.html,https://en.wikipedia.org/wiki/Son_Sant_Joan_Airport,"Son Sant Joan Airport, LESJ",51200,2021-10-07T11:23:57+00:00,马略卡岛帕尔马机场
27066,YMML,large_airport,"Melbourne International Airport",-37.673302,144.843002,434,OC,Australia,AU,Victoria,AU-VIC,VIC,Melbourne,1,YMML,MEL,,http://melbourneairport.com.au/,https://en.wikipedia.org/wiki/Melbourne_Airport,,1016075,2017-03-06T19:29:22+00:00,
3690,KMKE,large_airport,"General Mitchell International Airport",42.947200775146484,-87.89659881591797,723,NA,"United States",US,Wisconsin,US-WI,WI,Milwaukee,1,KMKE,MKE,MKE,,https://en.wikipedia.org/wiki/General_Mitchell_International_Airport,,1575,2008-06-13T14:30:04+00:00,密尔沃基
3458,KCMH,large_airport,"John Glenn Columbus International Airport",39.998001,-82.891899,815,NA,"United States",US,Ohio,US-OH,OH,Columbus,1,KCMH,CMH,CMH,https://flycolumbus.com/,https://en.wikipedia.org/wiki/Port_Columbus_International_Airport,,1675,2018-04-19T16:19:05+00:00,
5653,RKSI,large_airport,"Incheon International Airport",37.46910095214844,126.45099639892578,23,AS,"South Korea",KR,"Incheon Gwang'yeogsi",KR-28,28,Seoul,1,RKSI,ICN,,,https://en.wikipedia.org/wiki/Incheon_International_Airport,,51675,2008-12-19T20:11:18+00:00,首尔仁川机场
4368,LIPZ,large_airport,"Venice Marco Polo Airport",45.505299,12.3519,7,EU,Italy,IT,Veneto,IT-34,34,Venice,1,LIPZ,VCE,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,https://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,"Venezia Tessera",1000,2016-07-02T10:46:17+00:00,威尼斯机场
2419,EGGW,large_airport,"London Luton Airport",51.874698638916016,-0.36833301186561584,526,EU,"United Kingdom",GB,England,GB-ENG,ENG,London,1,EGGW,LTN,,http://www.london-luton.co.uk/en/,https://en.wikipedia.org/wiki/London_Luton_Airport,LON,51275,2009-02-24T10:04:22+00:00,
27223,ZSPD,large_airport,"Shanghai Pudong International Airport",31.1434,121.805,13,AS,China,CN,"Shanghai Municipality",CN-31,31,"Shanghai (Pudong)",1,ZSPD,PVG,,,https://en.wikipedia.org/wiki/Shanghai_Pudong_International_Airport,,51150,2021-05-14T18:25:12+00:00,上海浦东机场
31055,FAOR,large_airport,"OR Tambo International Airport",-26.1392,28.246,5558,AF,"South Africa",ZA,Gauteng,ZA-GT,GT,Johannesburg,1,FAOR,JNB,,,,"Johannesburg International Airport",1000,2017-12-30T09:17:13+00:00,约翰内斯堡机场
26555,VIDP,large_airport,"Indira Gandhi International Airport",28.55563,77.09519,777,AS,India,IN,Delhi,IN-DL,DL,"New Delhi",1,VIDP,DEL,,http://www.newdelhiairport.in/,https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,"Palam Air Force Station",51475,2022-02-11T17:31:57+00:00,德里机场
4020,LEMG,large_airport,"Málaga-Costa del Sol Airport",36.6749,-4.49911,53,EU,Spain,ES,Andalucía,ES-AN,AN,Málaga,1,LEMG,AGP,,https://www.aena.es/en/malaga-costa-del-sol.html,https://en.wikipedia.org/wiki/M%C3%A1laga_Airport,"Costa del Sol,Malaga",51275,2021-10-07T11:23:23+00:00,马拉加机场
2637,EPWA,large_airport,"Warsaw Chopin Airport",52.1656990051,20.967100143399996,362,EU,Poland,PL,Masovia,PL-MZ,MZ,Warsaw,1,EPWA,WAW,,http://www.lotnisko-chopina.pl/?lang=en,https://en.wikipedia.org/wiki/Warsaw_Frederic_Chopin_Airport,Okęcie,51275,2010-09-18T17:31:27+00:00,华沙萧邦机场
6384,TJSJ,large_airport,"Luis Munoz Marin International Airport",18.4393997192,-66.0018005371,9,NA,"Puerto Rico",PR,(unassigned),PR-U-A,U-A,"San Juan",1,TJSJ,SJU,SJU,,https://en.wikipedia.org/wiki/Luis_Mu%C3%B1oz_Mar%C3%ADn_International_Airport,"Isla Verde",1012275,2013-08-29T11:26:26+00:00,
4156,LFMN,large_airport,"Nice-Côte d'Azur Airport",43.6584014893,7.215869903560001,12,EU,France,FR,Provence-Alpes-Côte-d'Azur,FR-PAC,PAC,Nice,1,LFMN,NCE,,,https://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport,,51475,2010-08-31T21:55:57+00:00,尼斯蓝色海岸机场
2214,EDDH,large_airport,"Hamburg Helmut Schmidt Airport",53.630402,9.98823,53,EU,Germany,DE,Hamburg,DE-HH,HH,Hamburg,1,EDDH,HAM,,https://www.hamburg-airport.de/en/,https://en.wikipedia.org/wiki/Hamburg_Airport,"Hamburg-Fuhlsbüttel Airport",1012575,2021-03-12T16:04:07+00:00,汉堡机场
3620,KJAX,large_airport,"Jacksonville International Airport",30.49410057067871,-81.68789672851562,30,NA,"United States",US,Florida,US-FL,FL,Jacksonville,1,KJAX,JAX,JAX,,https://en.wikipedia.org/wiki/Jacksonville_International_Airport,,1475,2008-06-13T14:30:04+00:00,
1840,CYOW,large_airport,"Ottawa Macdonald-Cartier International Airport",45.3224983215332,-75.66919708251953,374,NA,Canada,CA,Ontario,CA-ON,ON,Ottawa,1,CYOW,YOW,YOW,http://www.ottawa-airport.ca/,https://en.wikipedia.org/wiki/Ottawa_Macdonald-Cartier_International_Airport,"Uplands, UUP, CUUP",1275,2016-02-01T15:38:41+00:00,渥太华机场
26396,UUEE,large_airport,"Sheremetyevo International Airport",55.972599,37.4146,622,EU,Russia,RU,"Moscow Oblast",RU-MOS,MOS,Moscow,1,UUEE,SVO,,http://www.svo.aero/en/,https://en.wikipedia.org/wiki/Sheremetyevo_International_Airport,"MOW, Международный аэропорт Шереметьево, svo, sheremetyevo, moscow",1012675,2016-10-24T15:52:44+00:00,谢诺梅杰沃机场
5023,NZAA,large_airport,"Auckland International Airport",-37.008099,174.792007,23,OC,"New Zealand",NZ,"Auckland Region",NZ-AUK,AUK,Auckland,1,NZAA,AKL,,http://www.auckland-airport.co.nz/,https://en.wikipedia.org/wiki/Auckland_International_Airport,,51475,2021-02-21T05:28:28+00:00,奥克兰机场
3431,KBUF,large_airport,"Buffalo Niagara International Airport",42.94049835,-78.73220062,728,NA,"United States",US,"New York",US-NY,NY,Buffalo,1,KBUF,BUF,BUF,,https://en.wikipedia.org/wiki/Buffalo_Niagara_International_Airport,,1475,2010-01-23T11:27:48+00:00,布法罗机场
4411,LLBG,large_airport,"Ben Gurion International Airport",32.01139831542969,34.88669967651367,135,AS,Israel,IL,"Central District",IL-M,M,"Tel Aviv",1,LLBG,TLV,,http://www.iaa.gov.il/Rashat/en-US/Airports/BenGurion/,https://en.wikipedia.org/wiki/Ben_Gurion_International_Airport,,1011275,2009-01-30T17:44:05+00:00,特拉维夫机场
2216,EDDK,large_airport,"Cologne Bonn Airport",50.8658981323,7.1427397728,302,EU,Germany,DE,"North Rhine-Westphalia",DE-NW,NW,Cologne,1,EDDK,CGN,,http://www.koeln-bonn-airport.de/en/,https://en.wikipedia.org/wiki/Cologne_Bonn_Airport,Köln,51475,2015-09-18T15:00:07+00:00,科隆机场
5388,PANC,large_airport,"Ted Stevens Anchorage International Airport",61.1744,-149.996002,152,NA,"United States",US,Alaska,US-AK,AK,Anchorage,1,PANC,ANC,ANC,,https://en.wikipedia.org/wiki/Ted_Stevens_Anchorage_International_Airport,,1475,2021-07-22T18:16:22+00:00,泰德·史蒂文斯安克雷奇机场
5910,SBGR,large_airport,"Guarulhos - Governador André Franco Montoro International Airport",-23.431944,-46.467778,2461,SA,Brazil,BR,"São Paulo",BR-SP,SP,"São Paulo",1,SBGR,GRU,SP0002,http://www.aeroportoguarulhos.net/,https://en.wikipedia.org/wiki/S%C3%A3o_Paulo-Guarulhos_International_Airport,Cumbica,1016675,2021-10-28T15:52:55+00:00,圣保罗机场
5781,SAEZ,large_airport,"Ministro Pistarini International Airport",-34.8222,-58.5358,67,SA,Argentina,AR,"Buenos Aires Province",AR-B,B,"Buenos Aires (Ezeiza)",1,SAEZ,EZE,EZE,http://www.aa2000.com.ar/index.php,https://en.wikipedia.org/wiki/Ministro_Pistarini_International_Airport,"BUE, Ezeiza",1275,2021-04-18T17:10:22+00:00,
26638,VTBD,large_airport,"Don Mueang International Airport",13.9125995636,100.607002258,9,AS,Thailand,TH,"Bangkok Province",TH-10,10,Bangkok,1,VTBD,DMK,,http://www2.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base",1000,2014-01-27T11:03:44+00:00,廊曼机场
2461,EGPF,large_airport,"Glasgow International Airport",55.871899,-4.43306,26,EU,"United Kingdom",GB,Scotland,GB-SCT,SCT,"Paisley, Renfrewshire",1,EGPF,GLA,,http://www.glasgowairport.com/,https://en.wikipedia.org/wiki/Glasgow_International_Airport,"Port-adhair Eadar-nàiseanta Ghlaschu, RAF Abbotsinch, RAF Ayr",51275,2021-11-02T17:36:30+00:00,格拉斯哥机场
3183,HECA,large_airport,"Cairo International Airport",30.12190055847168,31.40559959411621,382,AF,Egypt,EG,"Cairo Governorate",EG-C,C,Cairo,1,HECA,CAI,,,https://en.wikipedia.org/wiki/Cairo_International_Airport,,51675,2008-06-13T14:30:04+00:00,开罗机场
5226,OMAA,large_airport,"Abu Dhabi International Airport",24.443764,54.651718,88,AS,"United Arab Emirates",AE,"Abu Dhabi Emirate",AE-AZ,AZ,"Abu Dhabi",1,OMAA,AUH,,http://www.abudhabiairport.ae/,https://en.wikipedia.org/wiki/Abu_Dhabi_International_Airport,,1275,2021-03-12T13:28:45+00:00,阿布扎比机场
26901,YBBN,large_airport,"Brisbane International Airport",-27.384199142456055,153.11700439453125,13,OC,Australia,AU,Queensland,AU-QLD,QLD,Brisbane,1,YBBN,BNE,,,https://en.wikipedia.org/wiki/Brisbane_Airport,,1013175,2008-06-26T14:52:34+00:00,布里斯班机场
5528,RCTP,large_airport,"Taiwan Taoyuan International Airport",25.0777,121.233002,106,AS,Taiwan,TW,"Taoyuan County",TW-TAO,TAO,Taipei,1,RCTP,TPE,,http://www.taoyuan-airport.com/,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E6%A1%83%E5%9C%92%E5%9C%8B%E9%9A%9B%E6%A9%9F%E5%A0%B4,"Taiwan Taoyuan International Airport, 臺灣桃園國際機場",1018675,2016-12-02T13:57:21+00:00,
5689,RPLL,large_airport,"Ninoy Aquino International Airport",14.5086,121.019997,75,AS,Philippines,PH,"Metropolitan Manila",PH-00,00,Manila,1,RPLL,MNL,,,https://en.wikipedia.org/wiki/Ninoy_Aquino_International_Airport,"Manila International Airport",1014275,2020-10-21T13:02:36+00:00,马尼拉机场
3892,KSMF,large_airport,"Sacramento International Airport",38.69540023803711,-121.59100341796875,27,NA,"United States",US,California,US-CA,CA,Sacramento,1,KSMF,SMF,SMF,,https://en.wikipedia.org/wiki/Sacramento_International_Airport,,51475,2008-06-13T14:30:04+00:00,
26434,VABB,large_airport,"Chhatrapati Shivaji International Airport",19.0886993408,72.8678970337,39,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,1,VABB,BOM,,http://www.csia.in/,https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_International_Airport,"Bombay, Sahar International Airport",1014475,2013-04-12T01:27:48+00:00,孟买机场
3766,KPBI,large_airport,"Palm Beach International Airport",26.68320083618164,-80.09559631347656,19,NA,"United States",US,Florida,US-FL,FL,"West Palm Beach",1,KPBI,PBI,PBI,,https://en.wikipedia.org/wiki/Palm_Beach_International_Airport,"MFW, South Florida",1275,2008-06-13T14:30:04+00:00,西棕榈滩
26751,WADD,large_airport,"Ngurah Rai (Bali) International Airport",-8.7481698989868,115.16699981689,14,AS,Indonesia,ID,Bali,ID-BA,BA,"Denpasar-Bali Island",1,WADD,DPS,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_Airport,WRRR,1200,2015-06-14T12:12:46+00:00,巴厘岛机场
6217,SPIM,large_airport,"Jorge Chávez International Airport",-12.0219,-77.114305,113,SA,Perú,PE,"Lima Region",PE-LIM,LIM,Lima,1,SPJC,LIM,,http://www.lap.com.pe/,https://en.wikipedia.org/wiki/Jorge_Ch%C3%A1vez_International_Airport,"SPIM, SPJC",1050,2021-05-03T09:18:25+00:00,利马机场
2775,FACT,large_airport,"Cape Town International Airport",-33.9648017883,18.6016998291,151,AF,"South Africa",ZA,"Western Cape",ZA-WC,WC,"Cape Town",1,FACT,CPT,,http://www.airports.co.za/home.asp?pid=229,https://en.wikipedia.org/wiki/Cape_Town_International_Airport,"Kaapstad Internasionale Lughawe, CTIA, DF Malan Airport",51275,2013-12-06T22:30:37+00:00,开普顿机场
1717,CYEG,large_airport,"Edmonton International Airport",53.309700012200004,-113.580001831,2373,NA,Canada,CA,Alberta,CA-AB,AB,Edmonton,1,CYEG,YEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,YEA,1475,2010-09-23T11:50:13+00:00,
3795,KPVD,large_airport,"Theodore Francis Green State Airport",41.725038,-71.425668,55,NA,"United States",US,"Rhode Island",US-RI,RI,Providence,1,KPVD,PVD,PVD,,https://en.wikipedia.org/wiki/T._F._Green_Airport,,1050,2021-10-29T12:34:00+00:00,普罗维登斯机场
5627,RJTT,large_airport,"Tokyo Haneda International Airport",35.552299,139.779999,35,AS,Japan,JP,"Tōkyō Prefecture",JP-13,13,Tokyo,1,RJTT,HND,,http://www.haneda-airport.jp/,https://en.wikipedia.org/wiki/Tokyo_International_Airport,"TYO, Haneda",1168475,2021-04-09T01:56:38+00:00,东京羽田国际机场
3081,GCLP,large_airport,"Gran Canaria Airport",27.9319,-15.3866,78,EU,Spain,ES,"Canary Islands",ES-CN,CN,"Gran Canaria Island",1,GCLP,LPA,,https://www.aena.es/en/gran-canaria.html,https://en.wikipedia.org/wiki/Gran_Canaria_Airport,"Canary Islands, Las Palmas Airport, Gando Airport",1012275,2021-10-07T11:14:45+00:00,大加那利机场
2222,EDDS,large_airport,"Stuttgart Airport",48.689899444599995,9.22196006775,1276,EU,Germany,DE,Baden-Württemberg,DE-BW,BW,Stuttgart,1,EDDS,STR,,http://www.flughafen-stuttgart.de/,https://en.wikipedia.org/wiki/Stuttgart_Airport,,51275,2015-01-05T11:24:44+00:00,斯图加特机场
3853,KRNO,large_airport,"Reno Tahoe International Airport",39.49909973144531,-119.76799774169922,4415,NA,"United States",US,Nevada,US-NV,NV,Reno,1,KRNO,RNO,RNO,,https://en.wikipedia.org/wiki/Reno-Tahoe_International_Airport,,1050,2009-02-03T07:40:35+00:00,里诺
6015,SCEL,large_airport,"Comodoro Arturo Merino Benítez International Airport",-33.393001556396484,-70.78579711914062,1555,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,1,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,https://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,,51150,2009-01-31T17:19:23+00:00,圣地亚哥机场
1946,CYWG,large_airport,"Winnipeg / James Armstrong Richardson International Airport",49.909999847399995,-97.2398986816,783,NA,Canada,CA,Manitoba,CA-MB,MB,Winnipeg,1,CYWG,YWG,YWG,http://www.waa.ca/,https://en.wikipedia.org/wiki/Winnipeg_James_Armstrong_Richardson_International_Airport,"CFB Winnipeg",1275,2014-03-18T21:49:35+00:00,温尼伯机场
3873,KSDF,large_airport,"Louisville Muhammad Ali International Airport",38.1744,-85.736,501,NA,"United States",US,Kentucky,US-KY,KY,Louisville,1,KSDF,SDF,SDF,http://www.flylouisville.com,https://en.wikipedia.org/wiki/Louisville_International_Airport,"Louisville International, Standiford Field",1875,2019-12-14T21:35:15+00:00,路易斯维尔机场
5906,SBGL,large_airport,"Rio Galeão – Tom Jobim International Airport",-22.809999,-43.250557,28,SA,Brazil,BR,"Rio de Janeiro",BR-RJ,RJ,"Rio De Janeiro",1,SBGL,GIG,RJ0001,,https://en.wikipedia.org/wiki/Rio_de_Janeiro-Gale%C3%A3o_International_Airport,"Galeão - Antônio Carlos Jobim International Airport",51475,2021-10-14T18:09:35+00:00,里约热内卢 加利昂机场
2389,EGBB,large_airport,"Birmingham International Airport",52.453899383499994,-1.74802994728,327,EU,"United Kingdom",GB,England,GB-ENG,ENG,Birmingham,1,EGBB,BHX,,http://www.bhx.co.uk/,https://en.wikipedia.org/wiki/Birmingham_International_Airport_(United_Kingdom),,50850,2013-04-07T05:13:22+00:00,伯明翰机场
4427,LMML,large_airport,"Malta International Airport",35.857498,14.4775,300,EU,Malta,MT,Luqa,MT-25,25,Valletta,1,LMML,MLA,,http://www.maltairport.com/en/home.htm,https://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa",1275,2022-03-11T20:49:02+00:00,马耳他机场
3864,KSAV,large_airport,"Savannah Hilton Head International Airport",32.12760162,-81.20210266,50,NA,"United States",US,Georgia,US-GA,GA,Savannah,1,KSAV,SAV,SAV,,https://en.wikipedia.org/wiki/Savannah/Hilton_Head_International_Airport,,1275,2010-01-23T11:28:05+00:00,萨凡纳机场
1770,CYHZ,large_airport,"Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,477,NA,Canada,CA,"Nova Scotia",CA-NS,NS,Halifax,1,CYHZ,YHZ,,http://www.hiaa.ca/,https://en.wikipedia.org/wiki/Halifax_International_Airport,"Robert L. Stanfield International Airport",1275,2010-09-27T23:27:43+00:00,哈利法克斯罗伯特·洛恩·斯坦菲尔德机场
2758,EVRA,large_airport,"Riga International Airport",56.923599,23.9711,36,EU,Latvia,LV,"Mārupe Municipality",LV-062,062,Riga,1,EVRA,RIX,,http://www.riga-airport.com/,https://en.wikipedia.org/wiki/Riga_International_Airport,,1275,2022-03-25T18:42:35+00:00,里加机场
3847,KRIC,large_airport,"Richmond International Airport",37.50519943237305,-77.3197021484375,167,NA,"United States",US,Virginia,US-VA,VA,Richmond,1,KRIC,RIC,RIC,,https://en.wikipedia.org/wiki/Richmond_International_Airport,,1475,2008-06-13T14:30:04+00:00,里士满机场
3752,KONT,large_airport,"Ontario International Airport",34.055999755859375,-117.60099792480469,944,NA,"United States",US,California,US-CA,CA,Ontario,1,KONT,ONT,ONT,,https://en.wikipedia.org/wiki/LA/Ontario_International_Airport,,1475,2008-06-13T14:30:04+00:00,
4793,MPTO,large_airport,"Tocumen International Airport",9.0713596344,-79.3834991455,135,NA,Panama,PA,"Panamá Province",PA-8,8,Tocumen,1,MPTO,PTY,,,https://en.wikipedia.org/wiki/Tocumen_International_Airport,"La Joya No 1",1050,2011-08-30T16:41:58+00:00,巴拿马城机场
4341,LIME,large_airport,"Milan Bergamo Airport",45.673901,9.70417,782,EU,Italy,IT,Lombardy,IT-25,25,Milan,1,LIME,BGY,BG01,http://www.sacbo.it/,https://en.wikipedia.org/wiki/Orio_al_Serio_International_Airport,"Bergamo Orio al Serio Airport, Il Caravaggio International Airport",1050,2021-04-10T17:17:48+00:00,
26674,VTSP,large_airport,"Phuket International Airport",8.1132,98.316902,82,AS,Thailand,TH,"Phuket Province",TH-83,83,Phuket,1,VTSP,HKT,,,https://en.wikipedia.org/wiki/Phuket_International_Airport,,1050,2017-04-28T19:11:13+00:00,普吉机场
4515,LTAI,large_airport,"Antalya International Airport",36.898701,30.800501,177,AS,Turkey,TR,"Antalya Province",TR-07,07,Antalya,1,LTAI,AYT,,http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4,https://en.wikipedia.org/wiki/Antalya_Airport,,51150,2016-05-20T02:42:02+00:00,安塔利亚
3913,KSYR,large_airport,"Syracuse Hancock International Airport",43.11119842529297,-76.1063003540039,421,NA,"United States",US,"New York",US-NY,NY,Syracuse,1,KSYR,SYR,SYR,http://www.syrairport.org/,https://en.wikipedia.org/wiki/Syracuse_Hancock_International_Airport,,1275,2009-07-11T20:52:07+00:00,锡拉丘兹
3858,KRSW,large_airport,"Southwest Florida International Airport",26.53619956970215,-81.75520324707031,30,NA,"United States",US,Florida,US-FL,FL,"Fort Myers",1,KRSW,RSW,RSW,http://www.flylcpa.com/,https://en.wikipedia.org/wiki/Southwest_Florida_International_Airport,,51150,2009-04-15T21:59:48+00:00,
2570,ENBR,large_airport,"Bergen Airport, Flesland",60.2934,5.21814,170,EU,Norway,NO,Vestland,NO-46,46,Bergen,1,ENBR,BGO,,http://www.avinor.no/en/airport/bergen,https://en.wikipedia.org/wiki/Bergen_Airport%2C_Flesland,,1275,2021-10-02T10:38:00+00:00,卑尔根机场
4258,LGIR,large_airport,"Heraklion International Nikos Kazantzakis Airport",35.3396987915,25.180299758900002,115,EU,Greece,GR,Irakleion,GR-91,91,Heraklion,1,LGIR,HER,,,https://en.wikipedia.org/wiki/Heraklion_International_Airport%2C_%22Nikos_Kazantzakis%22,"Crete Island",1200,2010-09-01T11:49:57+00:00,
26708,VVTS,large_airport,"Tan Son Nhat International Airport",10.8188,106.652,33,AS,Vietnam,VN,"Southeast Region",VN-SE,SE,"Ho Chi Minh City",1,VVTS,SGN,,http://www.tsnairport.hochiminhcity.gov.vn/,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất, Tan Son Nhut Air Base, Tan Son Nhut Airfield",51275,2022-01-10T18:36:21+00:00,胡志明市机场
3930,KTUL,large_airport,"Tulsa International Airport",36.19839859008789,-95.88809967041016,677,NA,"United States",US,Oklahoma,US-OK,OK,Tulsa,1,KTUL,TUL,TUL,,https://en.wikipedia.org/wiki/Tulsa_International_Airport,,1475,2008-06-13T14:30:04+00:00,塔尔萨机场
4482,LROP,large_airport,"Henri Coandă International Airport",44.5711111,26.085,314,EU,Romania,RO,"Bucureşti County",RO-B,B,Bucharest,1,LROP,OTP,,http://www.bucharestairports.ro/en/,https://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base",1675,2016-09-09T07:42:26+00:00,布加勒斯特奥托佩尼机场
3206,HKJK,large_airport,"Jomo Kenyatta International Airport",-1.31923997402,36.9277992249,5330,AF,Kenya,KE,"Nairobi Province",KE-110,110,Nairobi,1,HKJK,NBO,,http://www.kenyaairports.com/jkia/IndexJkia.php,https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport,"Jkia Airport, Embakasi Airport, Nairobi International Airport",1200,2014-03-14T11:29:28+00:00,内罗毕乔莫·肯雅塔机场
5536,RJBB,large_airport,"Kansai International Airport",34.427299,135.244003,26,AS,Japan,JP,"Ōsaka Prefecture",JP-27,27,Osaka,1,RJBB,KIX,,http://www.kansai-airport.or.jp/en/index.asp,https://en.wikipedia.org/wiki/Kansai_International_Airport,OSA,1023275,2021-04-10T17:18:28+00:00,关西机场
44686,OTHH,large_airport,"Hamad International Airport",25.273056,51.608056,13,AS,Qatar,QA,"Ad-Dawhah Municipality",QA-DA,DA,Doha,1,OTHH,DOH,,http://dohahamadairport.com/,https://en.wikipedia.org/wiki/Hamad_International_Airport,"New Doha International Airport",1000,2020-01-31T15:38:38+00:00,多哈机场
4610,LYBE,large_airport,"Belgrade Nikola Tesla Airport",44.8184013367,20.3090991974,335,EU,Serbia,RS,"Beograd (city)",RS-00,00,Belgrade,1,LYBE,BEG,,http://www.beg.aero/,https://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport",1275,2014-03-22T11:38:00+00:00,贝尔格莱德
3980,LCLK,large_airport,"Larnaca International Airport",34.875099,33.624901,8,AS,Cyprus,CY,"Larnarca District",CY-04,04,Larnaca,1,LCLK,LCA,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,https://en.wikipedia.org/wiki/Larnaca_International_Airport,"Διεθνές Aεροδρόμιο Λάρνακας",1200,2021-04-27T14:49:45+00:00,拉纳卡机场
2609,EPKK,large_airport,"Kraków John Paul II International Airport",50.077702,19.7848,791,EU,Poland,PL,"Lesser Poland",PL-MA,MA,Kraków,1,EPKK,KRK,,http://www.krakowairport.pl/en/,https://en.wikipedia.org/wiki/Kraków_John_Paul_II_International_Airport,Krakov,1150,2018-09-15T03:35:38+00:00,克拉科夫机场
26835,WIII,large_airport,"Soekarno-Hatta International Airport",-6.1255698204,106.65599823,34,AS,Indonesia,ID,Banten,ID-BT,BT,Jakarta,1,WIII,CGK,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java",51600,2013-02-07T12:57:41+00:00,雅加达 苏加诺-哈达机场
